tweet_id,created_at,text
1529994,Fri Nov 03 15:22:57 +0000 2017,"@AppleSupport svp pourriez vous corriger le fait que quand on écrit « ta » le correcteur auto écrit  « y’a » !
merci de votre compréhension"
1089317,Sun Oct 15 02:44:58 +0000 2017,Can I get iOS 10 back? @AppleSupport
434646,Tue Oct 10 14:52:43 +0000 2017,"@AppleSupport it doesn’t.when location settings r set to always on,on map it shows current location as one of the places I traversed to.inaccurate."
2889547,Tue Nov 28 05:35:50 +0000 2017,@AppleSupport I bought an iPhone 8 brand new that’s running like its been used for years &amp; I feel like i’ve been scammed with no way to return it. Please contact me asap
737263,Wed Oct 11 05:57:34 +0000 2017,"Dear @115858 &amp; @123765,
When is this gonna get fixed? Icon is shown this way on WATCH notifications after app drops supporting the watchOS. https://t.co/s1lUKU9ibO"
87114,Tue Nov 28 19:35:04 +0000 2017,@AppleSupport iphone X heats a lot while playing games even more than 6S Plus and 7 plus. Could you fix it on next update? Or is this a #HeatIssue ? #iPhoneX @258625 @115858 @2185
744275,Wed Oct 11 15:14:19 +0000 2017,I’m trying to charge my phone but the percentage keeps going down instead of up even tho it says it’s charging!!!!!!!!! @AppleSupport
1906569,Wed Oct 25 12:32:33 +0000 2017,@AppleSupport is there an update in sight that fixes my alarm only vibrating when my phone is on silent????
807893,Sun Oct 08 05:49:19 +0000 2017,How not to let Siri activating itself whenever i press the home button? @AppleSupport
359304,Sat Oct 07 12:35:53 +0000 2017,"Missing important button here. No stop nor pause? Please fix this @AppleSupport @115858 @116333 
😪
#ios11 https://t.co/NILoARhxy1"
215389,Thu Oct 05 00:20:29 +0000 2017,Since I’ve updated my iPhone it has been dying faster @115858  can you explain? https://t.co/2LHbdafwzn
2490772,Wed Nov 15 16:54:01 +0000 2017,"@AppleSupport so I just purchased a song on iTunes and downloaded it, but this is popping up and I can't rebuy the song. What do I do? https://t.co/oFUduFIFEw"
1599068,Sun Nov 05 01:25:02 +0000 2017,@AppleSupport okay the swipe down from right hand corner on #iPhoneX to access #ControlCenter is really clunky. PLEASE change it!
2039214,Thu Oct 05 08:49:23 +0000 2017,"Do something about the IOS 11 battery life guys, its terrible @115858 @116333"
587013,Sun Dec 03 12:04:06 +0000 2017,It’s 0700 and my phone has already started this bullshit @115858.  Restart x 1. Get it together. @AppleSupport
2750444,Tue Nov 28 12:21:18 +0000 2017,"@AppleSupport I can hear everything still playing in the bg, screen is frozen. Re-Installed El Cap due to all the H Sierra Probs, still happens. :("
619392,Wed Nov 22 11:59:37 +0000 2017,"@AppleSupport Hey Apple, can you check my battery health on my iPhone 7 Plus? It seems to be losing charge quickly, lately.."
2277996,Sat Nov 11 19:18:55 +0000 2017,@AppleSupport It all worked out! Thanks!!
2059606,Sat Oct 07 03:24:44 +0000 2017,"@AppleSupport when dnd for driving is on, I should still be able to stream @116935 to my car via BT. #ios1102"
1839489,Tue Oct 17 19:57:54 +0000 2017,@AppleSupport My iPhone 7 is suddenly overheating whenever I try to play a game since I updated to iOS 11
894333,Fri Oct 20 23:46:12 +0000 2017,"@AppleSupport No, i don’t. It is the original from apple"
661551,Thu Nov 23 00:57:15 +0000 2017,@AppleSupport Thanks. We’ve already discussed the only location by me has availability until Monday.  I’ve made an appointment.
2619872,Fri Nov 17 15:12:15 +0000 2017,@116333 yeh when i open Apple Music there is a blackscreen for five sec.then it opens up iOS 11 is glitchy  https://t.co/OniDib2G2e
1883281,Mon Oct 23 02:46:31 +0000 2017,"@AppleSupport this new update sucks!!!!! My phone crashes constantly! This is the first time, since I’ve had an iPhone, that it crashes."
860783,Mon Oct 09 15:10:08 +0000 2017,Dear @115858 thank you for your  AMAZINGLY SLOW new update that just fucked up my iphone. 😠😡
1558793,Sat Nov 04 02:34:48 +0000 2017,".@115858 confirmed the bug that replaces ""I"" w/: ""A ?"" (I️) on #iOS #iPhone #iOS11 is a known issue. Sadly, their fix didn't work for me. https://t.co/Za1CZDU28C"
229162,Wed Oct 11 17:29:42 +0000 2017,"@115858 hi apple what is wrong with your phones ?! I cannot connect to WiFi anymore, Bluetooth comes when it wants to. Fix it or android f me"
148068,Fri Nov 24 12:08:25 +0000 2017,@AppleSupport I’m not receiving notifications of any social media since I updated the iOS for 11.1.1. Now I’m with the last pne and just got worse. It doesn’t appear neither that red ball over the apps.
8573,Tue Oct 31 23:56:34 +0000 2017,@AppleSupport Thank you.
568851,Sun Dec 03 04:15:26 +0000 2017,"@AppleSupport Yes, I have iPhone 8 Plus and iPad Pro. No problems on those."
1598230,Sun Nov 05 00:11:21 +0000 2017,why...... do i still see the boxes w question mark even with the software being up to date @AppleSupport https://t.co/UghyXh6r6J
1098537,Fri Oct 13 21:51:13 +0000 2017,"@AppleSupport hi Apple support, I can hear “people” talking to me whilst I am using the music app on my iPhone 6s can you check it out plz x"
396068,Mon Oct 09 15:05:29 +0000 2017,@AppleSupport iOS 11 has destroyed my battery life. Will there be any fix soon?
2747366,Mon Nov 20 22:50:24 +0000 2017,@AppleSupport Iphone 6S with IOS 11 and on my phones lockscreen I used to be able to turn off message previews so it just said I got a message and now it shows me some of the message which I want to turn off
126368,Fri Nov 24 03:16:07 +0000 2017,"@AppleSupport This happens with Snapchat and freezes when I’m recording or playing back the video. The app is up to date. Yes, when I first set up this phone it was restored using the backup from my previous iPhone 6"
688562,Sat Nov 18 21:49:09 +0000 2017,@115858 seriously fix your shit. WTF IS WRONG WITH THE BATTERY LIFE? FIX IT SERIOUSLY. FCKEN ANNOYING
2237135,Fri Nov 10 18:08:12 +0000 2017,@AppleSupport You guys are killing me!! I need help with my computer and can't make a damn Genius Bar appointment! And no One to One anymore. I need someone in person to help and you guy insist on not taking customers in store #RipSteveJobs #sad
795272,Thu Oct 12 16:35:37 +0000 2017,@AppleSupport Thank you - I have checked out this page but can’t find an explanation how iOS11 adds to the experience over iOS10?
927945,Fri Oct 13 22:40:09 +0000 2017,Bmt I don't understand why a new fucking iPhone is crashing like this @115858
295929,Fri Oct 06 15:46:18 +0000 2017,Cometí el grave error de actualizar el software. Ahora todo es lento y la pila no dura nada. Gracias @115858 @AppleSupport #MyLastiPhone
1508739,Fri Nov 03 05:13:23 +0000 2017,@115858 y’all need to fix this keyboard Bc eye’m getting really annoyed. Eye can’t use the letter after h in the alphabet..fix it. please
283200,Fri Oct 06 04:07:34 +0000 2017,@183466 @AppleSupport I’ve been having the same issue. Plus this keeps popping up every 2 secs. It’s the charger the phone came with!! 🤦🏻‍♀️😔 https://t.co/aDEdvcrTuK
367948,Thu Oct 12 19:49:29 +0000 2017,@203170 @AppleSupport Yep. Same here.  Was at 17% by 4:30pm I never got below 50% during the work day before! iOS11.1 but updated to 11.2 yesterday
2485706,Wed Nov 15 13:53:42 +0000 2017,"@115858 @AppleSupport I hope people can realize this is not APPLE, tricky tricky people... who is this?  “ __email__ “ https://t.co/FW1PoFq2nO"
2585589,Thu Nov 16 23:52:39 +0000 2017,@AppleSupport https://t.co/V1za3V6u5Y
2294894,Sat Nov 11 22:46:45 +0000 2017,@AppleSupport  yo apple why can’t I️ type the letter I️ without that showing up????
1058144,Mon Oct 23 10:48:22 +0000 2017,@AppleSupport Maps Destination widget not working #iOS11 #iPhone8Plus. Says turn on Significant Locations but they're already on. Ideas?
2576099,Sat Nov 04 05:27:46 +0000 2017,Dear @115858 please fix my “I️” I’m tired of it looking all weird.
2208748,Thu Oct 19 14:06:09 +0000 2017,@AppleSupport Desde que atualizei meu celular ele está muito lento. E não sou só eu que reclamo disso. Consertem isso por favor.
1418541,Thu Oct 19 22:53:23 +0000 2017,@AppleSupport hey really glad I bought an iPhone 8 today but can't use it because it immediately froze and nothing is working to fix it
2444158,Wed Nov 15 00:18:38 +0000 2017,@115858 I’m sick and fucken tired of these god damn question marks popping up every time I️ have to say FUCKEN I️ !
883166,Fri Oct 13 16:21:09 +0000 2017,"Leaving my @115858 iPadPro on @39018 622 has been heartbreaking. Yes, it's just an object, but I can't afford to buy another one."
450378,Thu Nov 30 21:49:18 +0000 2017,"@AppleSupport Thanks! If you all could extend the recall, that would be ideal. Otherwise, it seems the cheapest option is to just spend the $650 to have it replaced.
https://t.co/lfrbIJXZcI"
1530015,Fri Nov 03 15:06:31 +0000 2017,"@115858 @AppleSupport why is it, every-single-update released is worse than the previous one?  Phone's crashed 3x since latest update. #FAIL"
2679274,Tue Oct 31 14:50:17 +0000 2017,@AppleSupport It moves automatically by itself and I don’t want that!!!
2615214,Fri Nov 17 06:38:39 +0000 2017,"@AppleSupport my phone just dropped 6% battery life in less than 60 seconds. I timed it for shits and gigs. Wtf guys? Since updating, my battery doesn’t last more than an hour and a half of light use"
1584551,Sat Nov 04 17:02:27 +0000 2017,"@487582 @AppleSupport the new update has bug, after update OTA the phone will be logo"
1908975,Tue Oct 31 03:53:00 +0000 2017,@AppleSupport my phone is completely frozen. This is what's on the screen. Don't have access to computer. Is there anything I can do without
1359157,Fri Oct 27 17:42:57 +0000 2017,Is my iPhone the only one who goes from 100% battery to 57% in like 20 minutes.... @115858 @AppleSupport #neediPhoneXFreePleaseThx
290544,Fri Oct 06 13:21:01 +0000 2017,@AppleSupport got 10.13 on iMac and now this is my life. https://t.co/qintGZuFK6
311509,Thu Sep 28 13:52:09 +0000 2017,"My iPhone 7 doesnthave an ""auto call answering"" option but I sick of it auto answering after few rings. How do I stop it?😡😡💚💚 @AppleSupport"
1576355,Sat Nov 04 13:56:15 +0000 2017,Why can’t I️ type the letter I️ by itself?! @AppleSupport
1465090,Tue Oct 17 05:54:43 +0000 2017,My $1000 iPhone 6s+ is so glitchy after the iOS update. My next phone will not be @115858
1770026,Tue Nov 07 22:33:03 +0000 2017,I️ hate this bug @115858 fix it❗️
2367756,Mon Nov 13 23:24:20 +0000 2017,IM SO OVER MY PHONE GLITCHING ON ME @115858 #fuckthatupdate
2794357,Tue Nov 21 20:56:58 +0000 2017,Is the @115858 Mac’s rainbow pinwheel of death supposed to make me feel good about imminently  losing all my shit?  At least PC has the guts to kick you in the face w/ a spinning hour glass as if to say your life is about run out of sand.
1341754,Fri Oct 27 12:31:31 +0000 2017,Assuming @AppleSupport that this is not a genuine message. https://t.co/xpi9I3xHMl
2419762,Sun Oct 29 05:13:12 +0000 2017,My speaker phone  doesn’t work because of this IOS 11.03 update  @AppleSupport @115858
2787829,Tue Nov 21 19:26:57 +0000 2017,"@AppleSupport Yeah unfortunately so, for both! 🙈"
738510,Wed Oct 11 04:44:57 +0000 2017,"@AppleSupport Constant crashes &amp; idiosyncrasies. Battery burn. Poor detail, which has always been standard for new releases but usually fixed by now"
1560062,Sat Nov 04 03:13:46 +0000 2017,@482051 @115858 Boy same. Shit wild
763667,Thu Oct 12 08:30:32 +0000 2017,@AppleSupport Yes. I have that and my phone is a mess.
2144051,Wed Nov 08 23:33:36 +0000 2017,Hey @115858 why is my App Store broken
385673,Tue Oct 10 02:26:16 +0000 2017,@AppleSupport Happening while opening watsapp facebook and most of the apps. There is time lag while opening. I cans share video vid you if u give me link
1655053,Mon Nov 06 01:32:26 +0000 2017,"So @AppleSupport can you fix the stupidest, most glaring error in the history of your iOS?"
1302378,Fri Oct 27 00:30:26 +0000 2017,@115858 Not allowing WiFi and blue tooth to be off is annoying af
1785786,Wed Oct 11 12:48:13 +0000 2017,My iphone 7 is less than 6 weeks old and since updating to iOS 11 it barely works... @AppleSupport dya want to help me out here?
17305,Wed Nov 22 11:41:25 +0000 2017,@115858 how come when I am listening to @115888 my music keeps pausing by itself????? I’m sorry I listen to Spotify and not Apple Music but Spotify is simply better. I’m sick of your shit Apple
1240105,Wed Oct 25 23:37:46 +0000 2017,@AppleSupport The device is a @23262 #kickrsnap. It shows fine on my @13948 #fenix. But no show on #iPhone
63223,Wed Nov 01 21:03:22 +0000 2017,When is @AppleSupport fixing this issue where the letter “eye” stops changing to I️ on all apps?
1886573,Mon Oct 23 04:47:39 +0000 2017,This update has made my phone SUCK.. @115858 you need to get it together
1473801,Fri Nov 03 11:11:45 +0000 2017,@116333 Anyone else having battery drain issues since the new update of iOS???
796622,Thu Oct 12 12:35:22 +0000 2017,@AppleSupport Replacement Apple Watch delivered and left behind a plant pot of a communal apartment block? Is that standard practice? https://t.co/XkY5Nr3Pnx
2119416,Wed Nov 08 19:46:46 +0000 2017,@AppleSupport Tried that they told me to go to the store only to find they didn’t have any... I might just miss this generation phone again
118016,Thu Nov 23 07:08:44 +0000 2017,@AppleSupport You have to go into your photos folder to delete pictures/videos now. You can go into your camera and delete them anymore? https://t.co/iGCzdiLxRL
966846,Sun Oct 22 13:14:52 +0000 2017,@AppleSupport Through the control centre like I always have. It’s never been an issue until this latest iOS update.
2892136,Tue Nov 28 12:04:17 +0000 2017,@AppleSupport Hi folks. Any idea why my iPad Air doesn’t connect with hot spot on my iPhone 6S+? https://t.co/8FmidxEhZ4
2227172,Thu Oct 19 15:31:59 +0000 2017,"Dear @318, @116333 PLEASE, PLEASE bring back continuous play. Hate the new upgrade of the app on i.OS 11.0.3 update"
523869,Sat Dec 02 03:33:21 +0000 2017,@AppleSupport why ios 11.1.2 often self rebooting? It back to passcode again
2476143,Wed Nov 15 06:13:01 +0000 2017,Fix the phone @115858 😡
1882560,Sat Oct 21 19:09:11 +0000 2017,"@AppleSupport, since move to iOS 11.0.3, Mail takes 10-15mins to load, Chrome isn't working, Instagram Stories won't load. What went wrong?"
2607517,Mon Oct 30 21:11:51 +0000 2017,@AppleSupport That was the one thing I was excited for and you guys fucked it up so bad. It’s like you don’t even know what interval training is.
2001540,Sat Nov 04 22:01:14 +0000 2017,@AppleSupport I did before this tweet and no one answered
1636514,Sun Nov 05 19:00:08 +0000 2017,Can @115858 fix this “ I️ “ from showing up on autocorrect. Thanks
1988236,Thu Nov 02 03:44:54 +0000 2017,Is iOS 11.1 suppose to fix bugs? All it did since I️ updated was create bugs!!!! Fix this!  @115858
2686676,Sun Nov 19 16:24:59 +0000 2017,@AppleSupport I️t goes from singing in right back to my settings and I️ never actually get signed in but I don’t receive an error message https://t.co/uievM8pSxG
552217,Sat Dec 02 19:37:27 +0000 2017,"@AppleSupport Hi @AppleSupport I’m running a 6 on iOS 11.1.2. It’s been the best phone I’ve ever owned, but since the upgrade to iOS 11 it will randomly drop Bluetooth connections and then immediately reconnect. Never used to do it before - it was rock steady."
1152773,Tue Oct 24 21:41:57 +0000 2017,@AppleSupport Perhaps not. But not a single one should. Purple? Aqua? Words half the size of those next to it? It’s absurd.
2299359,Sun Nov 12 09:23:25 +0000 2017,@AppleSupport i lost my iPhone and want to track it. But there is notification like this : 👇 what the meaning of it? https://t.co/Gs2ISc3HU7
146569,Fri Nov 24 09:18:00 +0000 2017,@116333 @AppleSupport @115858 any help please let me know. Just was trying to support the change.
1747438,Tue Nov 07 10:31:06 +0000 2017,FIX SPOTIFY IN THE MUSIC PLAYER #mygod @115858
1592348,Sat Nov 04 21:21:56 +0000 2017,@115858 my new iphone x heated during first charge. Stayed hung for 2 hours only to crash permanently thereafter. Is dead now!!
365278,Sun Oct 08 17:58:13 +0000 2017,The Podcast app updates in @115858 IOS 11.01 are pointless and make the app so much less user friendly. 😣😖😣
152926,Mon Nov 27 15:28:16 +0000 2017,@AppleSupport I would see it in both.  I just got the update notification yesterday.  Should be ok now.
1916006,Thu Oct 26 02:36:35 +0000 2017,"1/2 @115858 @AppleSupport There is something really wrong with iPhone7plus. Have changed my handset twice in 12 days.
#CustomerExperience"
1130484,Sun Oct 15 12:47:32 +0000 2017,@AppleSupport Every time you guys release an update I loose internet connection on my iPhone 6 plus even when i have full reception/on wifi
689405,Thu Nov 23 07:20:26 +0000 2017,Dear Lordddd in heaven @AppleSupport you are horrible my 7 Plus is freezing non stop and you are testing my patience with this chat support
2014982,Sun Nov 05 14:52:35 +0000 2017,"@115858 @AppleSupport Yeah, this is very weird. Whole words are being cut off. https://t.co/Tqhq9Emvfr"
2746151,Tue Nov 21 02:25:51 +0000 2017,@AppleSupport iPhone 6s with iOS11.1.2
1232327,Mon Oct 16 01:26:20 +0000 2017,"@AppleSupport Just updated to latest update, apps are freezing phone for 30-40 seconds in some cases complely@crashing forcing a hard reboot"
596871,Sun Dec 03 18:54:06 +0000 2017,@AppleSupport I know your phones are exploding but really this whole “I.T” thing is really frustrating. Is this issue being addressed?
917890,Tue Oct 10 17:35:29 +0000 2017,@AppleSupport Thank you I’ve found a fix now
427096,Thu Oct 12 18:39:14 +0000 2017,@173329 @AppleSupport 1.Volume control on WhatsApp video calls doesn’t work. 2. Screen rotation doesn’t work as desired. 3. WiFi switches on automatically
1655631,Mon Nov 06 01:44:05 +0000 2017,@AppleSupport any way I can check the overall health of my iPhone Battery
2647361,Fri Nov 17 22:09:56 +0000 2017,When @115858 issues an update to fix screen responsiveness and your phone screen is still unresponsive for over an hour the day after the update 😡👎
1690482,Mon Nov 06 18:26:56 +0000 2017,Yo @115858 y’all buggin son wassup with “I” in this question mark box ?
1679998,Mon Nov 06 13:07:39 +0000 2017,When is @115858 going to fix this letter glitch!? @AppleSupport
114507,Thu Nov 23 11:55:05 +0000 2017,Hey @AppleSupport - my iPhone X is stuck on the restore with just 270 bytes to go. What should I do? https://t.co/wgQZAbX7xf
2944523,Wed Nov 29 22:17:19 +0000 2017,@AppleSupport iCloud and I backed my phone up before I reset it and I only reset it because my phone was moving very slow since the new update.
1701008,Mon Nov 06 19:03:42 +0000 2017,"@AppleSupport Upgraded iTunes, now I can't access apps on my ipod touch via iTunes, can't access the store via the ipod."
1930362,Sat Oct 28 03:47:01 +0000 2017,"@AppleSupport after downloading iOS 11 (mandatory) my phone is slow, apps r not working properly + mute phone calls. What to do?"
366076,Sun Oct 08 20:16:46 +0000 2017,"@AppleSupport Why every time I start my iMac, it asks me to sign my iCloud account, I do it and it ask once more, and again, and again...???"
940606,Sat Oct 21 05:55:05 +0000 2017,"@AppleSupport this is the worst iOS update you’ve had so far, my phone has never had this many glitches and I’ve had apple for a while.😒"
1640271,Sun Nov 05 20:43:49 +0000 2017,@AppleSupport would you be able to follow me back so I can DM you about an order please?
2837238,Mon Nov 27 14:13:59 +0000 2017,"@AppleSupport I recently had the Apple Music app in a folder with Spotify.  When I deleted Spotify, I tried to move Apple Music out of the folder, but then Apple Music disappeared as well for some reason.  How do I get the Apple Music icon back onto my screen?"
1743672,Tue Nov 07 15:22:39 +0000 2017,Wtf. That damn “I️” error is the worst. Cmon @115858
2682070,Sat Nov 25 23:44:29 +0000 2017,I hate @115725 right now! And @115858 what the heck is wrong with the service
2110975,Fri Nov 17 19:36:01 +0000 2017,@AppleSupport   I have the iPhone X.  The OLED screen is awful. Just the slightest slant results in significant blue tint. Can it be fixed?
1998274,Fri Nov 03 13:53:49 +0000 2017,.@AppleSupport how much does it cost to replace a 15 inch 2015 MacBook Pro screen?
500065,Fri Dec 01 18:51:38 +0000 2017,@AppleSupport what are the size and resolution for MacBook Pro 15 inch wallpaper?
1533028,Fri Nov 03 16:04:34 +0000 2017,Hey @AppleSupport can you explain this problem I’m having every time I️ try to type “I️” 😑
2280644,Sat Nov 11 17:08:07 +0000 2017,"@AppleSupport 7 Plus, iOS 11.1. Yeah I can pause the music normally from the control center"
2067835,Sun Oct 08 05:51:44 +0000 2017,@AppleSupport ios 11 on iphone 6 is very slow. please fix it
1252470,Sat Nov 25 19:46:33 +0000 2017,@413804 @413805 @115858 @AppleSupport Never ran the update. iOS 10.3 ruined my speaker. Everything is really really reallllly quiet. Am forced to use ear buds
1976577,Wed Nov 01 18:14:10 +0000 2017,This is unusably bad. @115858 you REALLY fucked up with this battery thing. I shut off my phone and an hour later turned it on and lost 10%
2292437,Sat Nov 11 19:31:10 +0000 2017,@115858 j’ai perdu la moitié de mes photos avec un bug et votre MAJ. Thanks.
2634953,Fri Nov 17 18:31:22 +0000 2017,"@115858 Or released, even*"
585883,Sun Dec 03 22:36:26 +0000 2017,"@AppleSupport Yep, I usually check my health app once a week"
1940720,Sun Oct 29 20:44:15 +0000 2017,@AppleSupport What countries this feature supports?
326393,Sat Oct 07 13:40:41 +0000 2017,@AppleSupport Also in trouble with the Now playing app that remains on the watch even when I’m not playing music or watching a Netflix movie on my iPhone
2253508,Fri Nov 10 17:31:28 +0000 2017,"@AppleSupport It last for 6 hrs with mobile Data On without Mobile Data 8-9hrs,6S Plus 16GB and 11.1 software"
2352189,Mon Nov 13 14:54:27 +0000 2017,@AppleSupport photos not loading properly? Restarted my phone and tried clearing some space and still getting the same problem? https://t.co/9Cr0FcLr22
1175528,Tue Oct 24 20:34:23 +0000 2017,@AppleSupport my new MacBook is not allowing my £90 dongle to work it says this usb disabled can u help me please ? https://t.co/z7MZ1EbCAn
480573,Fri Dec 01 04:43:46 +0000 2017,"Today at the Summit Apple, I Purchased 2 iPhone X 256GB w/ Accessories. I have certainly learned that even at the Apple Store I can be treated unfairly based on my race and the way I look. Even other customers noticed the mistreatment.  @115858"
962212,Thu Oct 12 00:57:08 +0000 2017,@AppleSupport The newest one. 11.0.2 I think
939144,Sat Nov 25 05:42:11 +0000 2017,@AppleSupport is there a way to disable the keyboard settings shortcut? https://t.co/5IqlJV3rdP
236401,Thu Oct 05 08:37:47 +0000 2017,@AppleSupport - latest iOS is draining battery life doesn't last a day. #apple This happens annually just before a new phone announcements.
1700809,Mon Nov 06 19:04:58 +0000 2017,@115858 you need to fix this issue with typing the letter I!!!
1049025,Sat Nov 25 17:42:55 +0000 2017,My phone is constantly freezing. I just got it a few months ago. Any updates on software fixes? @AppleSupport
582749,Sun Dec 03 05:10:05 +0000 2017,@AppleSupport having issues with Apple TV 4K. The screen goes black only when changing volume.
2271620,Mon Nov 20 20:14:16 +0000 2017,"@AppleSupport I am having problems with my AppStore - it continually asks for the password, says app will start downloading, th n nothing happens. Never uses FaceID. What am I doing wrong?"
2488714,Wed Nov 15 15:39:32 +0000 2017,@AppleSupport how to recover my data after restoration on iPhone ?
2550309,Mon Oct 30 14:07:41 +0000 2017,"@115858 
camera troubles are happening. What the? https://t.co/apDcgCCUxq"
1528744,Fri Nov 03 15:02:15 +0000 2017,@AppleSupport fix this I️I️ stuff. It’s mad annoying
2978152,Fri Nov 17 04:04:59 +0000 2017,1+2+3=23 -according to the apple calculator @AppleSupport
1045620,Thu Oct 12 23:08:40 +0000 2017,"@AppleSupport I have a question when is your next Apple work shop, at the perimeter mall Apple store location. In #DunwoodYGA"
2703232,Sun Nov 19 23:13:52 +0000 2017,@AppleSupport I just updated. https://t.co/VqAIylNvxC
2294436,Sat Nov 11 22:15:00 +0000 2017,"Bonjour @AppleSupport , mon iPhone refuse complètement de se connecter à iCloud depuis cet après midi https://t.co/y3tPAFmFKM"
2347699,Mon Nov 13 15:16:52 +0000 2017,Cannot get our @16487  to work with @115858 TV. It shows we do not have a subscription (works on PC and iPad). No help from either @16487  or @115858. Very frustrating.
31653,Wed Nov 22 17:34:42 +0000 2017,#Siri is brain damaged.. and my phone has become ridiculously slow. I get that u want me to buy the new phone @115858 but far too obvious. @122986 pixel is looking better all the time..
260437,Thu Oct 05 21:13:52 +0000 2017,@AppleSupport Already solved!! 😄
1880749,Sat Oct 21 08:44:29 +0000 2017,@17256  @122951 @132444 @115858 @AppleSupport it’s disgusting that 1 day old iphone 8 plus has a disfubctiinal camera!
709073,Tue Oct 10 21:29:10 +0000 2017,@AppleSupport I am having free 20 gb i cloud space of 50 gb still this problem persists https://t.co/dvs5DrU7Fq
1757074,Sat Nov 11 19:49:30 +0000 2017,@AppleSupport @118936 when will you put back the feature of turning off auto brightness it’s annoying and killing my battery so inconvenient
1420700,Wed Nov 01 22:59:20 +0000 2017,"So... @115858 still hasnt charged me for my phone, despite confirming my order by email and phone several days ago. What up with that?"
2517113,Wed Nov 15 22:48:04 +0000 2017,special shoutout to the new @115858 update for messing up my phone and causing me to lose everything ❤️❤️❤️❤️
1466122,Thu Nov 02 17:08:46 +0000 2017,Just wondering if @AppleSupport is aware of this &amp; if their preparing the fix. https://t.co/zxA6RSGQIo https://t.co/mEYYMj7GEk
2953860,Wed Nov 29 17:51:11 +0000 2017,"My laptop is pissing me off. @115858, you are failing me"
1956305,Wed Oct 18 17:13:08 +0000 2017,@AppleSupport Yes it is enabled. Now I disabled
2121059,Wed Nov 08 08:18:36 +0000 2017,@115858 fix this I️ fuckin bullshit dude I’m screaming at my piece of shit phone from this whack ass update
1138392,Wed Nov 01 22:51:45 +0000 2017,My battery is Super bad why is it draining so much @115858
2484297,Wed Nov 15 16:57:04 +0000 2017,@AppleSupport It’s showing connected and will play for a second and then just lose connection and not play anything
1701662,Tue Oct 17 16:57:37 +0000 2017,@AppleSupport It's 10am and I've already had to restart my phone 6 times due to it freezing everytime i try to use it
1710972,Tue Oct 17 17:42:08 +0000 2017,"The new iPhone update is TRASH. Battery life is at least 50% worse, keeps slowing and freezing. I’m so salty, @115858"
426404,Tue Oct 10 16:10:24 +0000 2017,@AppleSupport It only shows the regular Apps available for update (and the number corresponds accordingly).  It seems to work as normal.
2281682,Sat Nov 11 21:11:58 +0000 2017,@AppleSupport It finally worked and the update showed up. Thank you
1887335,Mon Oct 23 12:38:36 +0000 2017,@AppleSupport GET YOUR SHIT TOGETHER I HAVE THE NEWEST IPHONE AND MY SHIT STILL DONT FUCKING WORK
2892087,Tue Nov 28 13:02:31 +0000 2017,@115858 you think it’s just a coincidence that 3 days before the new iPhone came out my phone started holding a charge for 30 minutes tops
1040180,Sat Oct 14 18:48:11 +0000 2017,@AppleSupport Is there a way to buy a extended warranty for a MacBook Pro bought a couple of  weeks ago?
1803010,Fri Oct 13 12:53:41 +0000 2017,After updating to ios 11.0.1 my iphone 6 plus ..became very slow @115858
2277621,Sat Nov 11 14:43:28 +0000 2017,@AppleSupport I️ did this update this update is a lie!!!!!!!!!!!
2093781,Wed Nov 08 03:20:36 +0000 2017,This exclamation mark and question mark box is really starting to piss me off @AppleSupport wtf is up!?!!?!!?
2302752,Sun Nov 12 15:41:10 +0000 2017,"I updated my @115858 mac to the new software, and now it says it can't use the @123196 app. Is there a new one? I can't find one, and I'm really confused."
974467,Mon Oct 23 14:41:40 +0000 2017,@AppleSupport Why I can’t switch of Wifi&amp;BT in the Control Center? It’s only disconnecting it = Wasting energy + continues tracking customer ☹️ it’s bad
1461635,Thu Nov 02 19:47:46 +0000 2017,"@AppleSupport Data Roaming is disabled, nevertheless my phone used roaming and called my mailbox at night. What’s going on here?"
2490875,Wed Nov 15 17:18:52 +0000 2017,@AppleSupport It has LTE with no bars. https://t.co/d00ulnUaJF
1174825,Tue Oct 24 22:04:52 +0000 2017,@AppleSupport Computer
2753661,Tue Nov 21 01:35:30 +0000 2017,@AppleSupport It worked!! Thank you ☺️
1108090,Sat Oct 14 02:09:09 +0000 2017,"iOS 11, I turn off Wi-Fi, lock my phone, unlock my phone &amp; wifi is automagically &amp; annoyingly back on @AppleSupport"
1712998,Tue Nov 07 01:44:52 +0000 2017,What the fuck is this “A ?” @115858
1760475,Tue Nov 07 17:49:49 +0000 2017,"someone please for the love of god, talk to @115858 about fixing the letter ""i"" on my iphone. this is too stressful."
2898984,Tue Nov 28 18:18:53 +0000 2017,"@803137 @115858 Dear @115858, the battery life on every iPhone sucks....."
2361780,Mon Nov 13 20:12:57 +0000 2017,@AppleSupport help! Ever since I updated to 11.1 my phone is soooo slow. It’s infuriating. Is there anything I can do? It gets stuck ALL the time and it was fine before!!!!
851743,Fri Oct 20 13:42:30 +0000 2017,Hello @AppleSupport I've sent you a DM can you help please ?
2945671,Wed Nov 29 13:31:11 +0000 2017,"@AppleSupport Is this a genuine email add from Apple?
https:__email__

Thanks"
215758,Wed Oct 04 21:42:50 +0000 2017,@167304 #iPhone update is killing my battery life. Thanks @115858
